human_time_ai_min,human_time_base_min,run_id,sector,risk_score,notes,correctness_score,task_source,completeness_score,task_text,policy_id,review_effort_min,hallucination_flag,annotator_id,risk_class,quality_score,task_id,difficulty_label
,,glm_batch_flashx,enterprise support,,GLM glm-4.7-flashx auto-generated response. Latency: 31.43s. Response length: 388 chars. Run: glm_batch_flashx,,https://www.miit.gov.cn/,,产业链供应链韧性提升政策工具箱可包含哪些类型措施？ 请提示企业以税务机关、监管机关及合同文本为准，避免替代专业审计或法律意见。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,es-052,medium
,,glm_batch_flashx,enterprise support,,GLM glm-4.7-flashx auto-generated response. Latency: 20.64s. Response length: 989 chars. Run: glm_batch_flashx,,https://www.miit.gov.cn/gxsj/index.html,,重大技术装备攻关工程组织方式与产学研协同要点？ 请提示企业以税务机关、监管机关及合同文本为准，避免替代专业审计或法律意见。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,es-053,medium
,,glm_batch_flashx,enterprise support,,GLM glm-4.7-flashx auto-generated response. Latency: 24.60s. Response length: 837 chars. Run: glm_batch_flashx,,https://www.miit.gov.cn/zwgk/zcwj/wjfb/,,制造业数字化转型中数据主权的合同条款关注点？ 请提示企业以税务机关、监管机关及合同文本为准，避免替代专业审计或法律意见。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,es-054,medium
,,glm_batch_flashx,enterprise support,,GLM glm-4.7-flashx auto-generated response. Latency: 12.07s. Response length: 286 chars. Run: glm_batch_flashx,,https://www.mof.gov.cn/zhengwuxinxi/caizhengxinwen/,,绿色工厂评价与绿色产品认证关系？ 请提示企业以税务机关、监管机关及合同文本为准，避免替代专业审计或法律意见。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,es-055,medium
,,glm_batch_flashx,enterprise support,,GLM glm-4.7-flashx auto-generated response. Latency: 31.41s. Response length: 286 chars. Run: glm_batch_flashx,,https://www.mee.gov.cn/ywgt/,,工业节能监察中单位产品能耗限额标准适用？ 请提示企业以税务机关、监管机关及合同文本为准，避免替代专业审计或法律意见。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,es-056,medium
,,glm_batch_flashx,enterprise support,,GLM glm-4.7-flashx auto-generated response. Latency: 37.08s. Response length: 803 chars. Run: glm_batch_flashx,,https://www.sac.gov.cn/,,淘汰落后产能工作验收资料准备要点？ 请提示企业以税务机关、监管机关及合同文本为准，避免替代专业审计或法律意见。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,es-057,medium
,,glm_batch_flashx,enterprise support,,GLM glm-4.7-flashx auto-generated response. Latency: 38.80s. Response length: 557 chars. Run: glm_batch_flashx,,https://www.cnca.gov.cn/,,技改贴息贷款项目申报与绩效目标设置？ 请提示企业以税务机关、监管机关及合同文本为准，避免替代专业审计或法律意见。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,es-058,medium
,,glm_batch_flashx,enterprise support,,GLM glm-4.7-flashx auto-generated response. Latency: 25.49s. Response length: 226 chars. Run: glm_batch_flashx,,https://www.stats.gov.cn/,,产业基础再造工程支持领域概括？ 请提示企业以税务机关、监管机关及合同文本为准，避免替代专业审计或法律意见。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,es-059,medium
,,glm_batch_flashx,enterprise support,,GLM glm-4.7-flashx auto-generated response. Latency: 18.71s. Response length: 859 chars. Run: glm_batch_flashx,,https://www.stats.gov.cn/tjsj/,,国家制造业创新中心建设运行评价要点？ 请提示企业以税务机关、监管机关及合同文本为准，避免替代专业审计或法律意见。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,es-060,medium
,,glm_batch_flashx,enterprise support,,GLM glm-4.7-flashx auto-generated response. Latency: 12.30s. Response length: 283 chars. Run: glm_batch_flashx,,https://www.chinatax.gov.cn/chinatax/n810341/n810760/,,企业技术中心认定与创新投入指标关系？ 请提示企业以税务机关、监管机关及合同文本为准，避免替代专业审计或法律意见。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,es-061,medium
,,glm_batch_flashx,enterprise support,,GLM glm-4.7-flashx auto-generated response. Latency: 27.33s. Response length: 745 chars. Run: glm_batch_flashx,,https://www.gov.cn/zhengce/zuixin/,,工业设计赋能制造业高质量发展案例归纳维度？ 请提示企业以税务机关、监管机关及合同文本为准，避免替代专业审计或法律意见。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,es-062,medium
,,glm_batch_flashx,enterprise support,,GLM glm-4.7-flashx auto-generated response. Latency: 11.57s. Response length: 99 chars. Run: glm_batch_flashx,,https://www.chinatax.gov.cn/,,服务型制造示范企业遴选关注的服务收入占比？ 请提示企业以税务机关、监管机关及合同文本为准，避免替代专业审计或法律意见。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,es-063,medium
,,glm_batch_flashx,enterprise support,,GLM glm-4.7-flashx auto-generated response. Latency: 20.50s. Response length: 713 chars. Run: glm_batch_flashx,,https://www.chinatax.gov.cn/chinatax/n810219/n810724/c5247328/content.html,,制造业质量管理数字化典型场景？ 请提示企业以税务机关、监管机关及合同文本为准，避免替代专业审计或法律意见。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,es-064,medium
,,glm_batch_flashx,enterprise support,,GLM glm-4.7-flashx auto-generated response. Latency: 34.68s. Response length: 319 chars. Run: glm_batch_flashx,,https://www.samr.gov.cn/,,供应链创新与应用试点终期验收关注点？ 请提示企业以税务机关、监管机关及合同文本为准，避免替代专业审计或法律意见。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,es-065,medium
,,glm_batch_flashx,enterprise support,,GLM glm-4.7-flashx auto-generated response. Latency: 35.06s. Response length: 811 chars. Run: glm_batch_flashx,,https://www.samr.gov.cn/zw/zwfb/,,先进制造业集群竞赛性遴选答辩常见问题？ 请提示企业以税务机关、监管机关及合同文本为准，避免替代专业审计或法律意见。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,es-066,medium
,,glm_batch_flashx,enterprise support,,GLM glm-4.7-flashx auto-generated response. Latency: 27.11s. Response length: 408 chars. Run: glm_batch_flashx,,https://www.ndrc.gov.cn/,,制造业人才支持计划与职称评审衔接？ 请提示企业以税务机关、监管机关及合同文本为准，避免替代专业审计或法律意见。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,es-067,medium
,,glm_batch_flashx,enterprise support,,GLM glm-4.7-flashx auto-generated response. Latency: 30.66s. Response length: 327 chars. Run: glm_batch_flashx,,https://www.ndrc.gov.cn/fggz/,,产教融合型企业建设培育入库条件？ 请提示企业以税务机关、监管机关及合同文本为准，避免替代专业审计或法律意见。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,es-068,medium
,,glm_batch_flashx,enterprise support,,GLM glm-4.7-flashx auto-generated response. Latency: 23.44s. Response length: 659 chars. Run: glm_batch_flashx,,https://www.mof.gov.cn/,,制造业投融资对接活动中企业路演材料要点？ 请提示企业以税务机关、监管机关及合同文本为准，避免替代专业审计或法律意见。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,es-069,medium
,,glm_batch_flashx,enterprise support,,GLM glm-4.7-flashx auto-generated response. Latency: 23.39s. Response length: 335 chars. Run: glm_batch_flashx,,https://www.mof.gov.cn/zhengwuxinxi/zhengcefabu/,,工业企业技术改造和设备更新再贷款政策适用边界？ 请提示企业以税务机关、监管机关及合同文本为准，避免替代专业审计或法律意见。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,es-070,medium
,,glm_batch_flashx,manufacturing,,GLM glm-4.7-flashx auto-generated response. Latency: 24.24s. Response length: 858 chars. Run: glm_batch_flashx,,https://www.mem.gov.cn/,,危险化学品企业动火作业分级管理与审批要点有哪些？,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,high,,mfg-001,medium
,,glm_batch_flashx,manufacturing,,GLM glm-4.7-flashx auto-generated response. Latency: 37.69s. Response length: 781 chars. Run: glm_batch_flashx,,https://www.mem.gov.cn/yw/zdgz/ajfb/,,粉尘爆炸危险场所电气防爆与除尘系统维护要点？,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,high,,mfg-002,medium
,,glm_batch_flashx,manufacturing,,GLM glm-4.7-flashx auto-generated response. Latency: 38.34s. Response length: 641 chars. Run: glm_batch_flashx,,https://www.mem.gov.cn/yw/zdgz/yjgl/,,有限空间作业“先通风、再检测、后作业”应如何组织落实？,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,high,,mfg-003,medium
,,glm_batch_flashx,manufacturing,,GLM glm-4.7-flashx auto-generated response. Latency: 25.00s. Response length: 678 chars. Run: glm_batch_flashx,,https://www.chinasafety.gov.cn/,,高处作业安全带系挂点选择与临边防护设置要点？,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,high,,mfg-004,medium
,,glm_batch_flashx,manufacturing,,GLM glm-4.7-flashx auto-generated response. Latency: 28.82s. Response length: 456 chars. Run: glm_batch_flashx,,https://www.gov.cn/zhengce/zuixin/,,起重机械日常点检中钢丝绳与制动器检查要点？,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,high,,mfg-005,medium
,,glm_batch_flashx,manufacturing,,GLM glm-4.7-flashx auto-generated response. Latency: 21.47s. Response length: 794 chars. Run: glm_batch_flashx,,https://www.samr.gov.cn/,,压力容器年度检查与定期检验在内容上如何区分？,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,high,,mfg-006,medium
,,glm_batch_flashx,manufacturing,,GLM glm-4.7-flashx auto-generated response. Latency: 63.81s. Response length: 1047 chars. Run: glm_batch_flashx,,https://www.mee.gov.cn/,,锅炉运行中水位异常与汽水共腾的应急处置思路？,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,high,,mfg-007,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 26.97s. Response length: 795 chars. Run: glm_batch_flashx,,https://www.gov.cn/gongbao/2025/issue_12266/202509/content_7039598.html,,职工基本医疗保险参保人员办理异地就医备案前，应核对哪些关键信息与材料？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-001,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 25.42s. Response length: 760 chars. Run: glm_batch_flashx,,https://www.nhsa.gov.cn/col/col114/index.html,,城乡居民医保参保缴费期与待遇享受期衔接，应注意哪些常见误区？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-002,medium
,,glm_batch_pl_glm_47,public service,,GLM glm-4.7 auto-generated response. Latency: 50.74s. Response length: 1144 chars. Run: glm_batch_pl_glm_47,,https://www.nhsa.gov.cn/col/col105/index.html,,门诊慢特病资格认定与报销流程，一般包含哪些环节？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47,,,glm_glm-4_7_auto,medium,,ps-003,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 23.73s. Response length: 820 chars. Run: glm_batch_flashx,,https://www.nhsa.gov.cn/col/col105/index.html,,门诊慢特病资格认定与报销流程，一般包含哪些环节？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-003,medium
,,glm_batch_pl_glm_47,public service,,GLM glm-4.7 auto-generated response. Latency: 31.06s. Response length: 985 chars. Run: glm_batch_pl_glm_47,,https://www.nhsa.gov.cn/col/col104/index.html,,生育保险待遇申领通常需要哪些证明材料与办理渠道？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47,,,glm_glm-4_7_auto,medium,,ps-004,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 20.33s. Response length: 408 chars. Run: glm_batch_flashx,,https://www.nhsa.gov.cn/col/col104/index.html,,生育保险待遇申领通常需要哪些证明材料与办理渠道？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-004,medium
,,glm_batch_pl_glm_47,public service,,GLM glm-4.7 auto-generated response. Latency: 31.04s. Response length: 1575 chars. Run: glm_batch_pl_glm_47,,https://www.nhsa.gov.cn/col/col109/index.html,,医疗救助对象认定与“一站式”结算，政策要点有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47,,,glm_glm-4_7_auto,medium,,ps-005,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 25.32s. Response length: 483 chars. Run: glm_batch_flashx,,https://www.nhsa.gov.cn/col/col109/index.html,,医疗救助对象认定与“一站式”结算，政策要点有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-005,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 19.41s. Response length: 291 chars. Run: glm_batch_flashx,,https://www.gov.cn/zhengce/zuixin/,,长期护理保险试点地区参保人如何了解本地待遇与评估流程？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-006,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 24.11s. Response length: 336 chars. Run: glm_batch_flashx,,https://www.gov.cn/hudong/index.htm,,医保电子凭证与实体社保卡在就医结算中的关系如何理解？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-007,medium
,,glm_batch_flashx,public service,,GLM glm-4.7-flashx auto-generated response. Latency: 19.44s. Response length: 362 chars. Run: glm_batch_flashx,,https://www.moe.gov.cn/jyb_xxgk/moe_1777/moe_1778/,,谈判药品“双通道”供药机制对参保患者意味着什么？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47_flashx,,,glm_glm-4_7-flashx_auto,medium,,ps-008,medium
,,glm_batch_pl_glm_47,public service,,GLM glm-4.7 auto-generated response. Latency: 30.29s. Response length: 941 chars. Run: glm_batch_pl_glm_47,,https://www.moe.gov.cn/jyb_xwfb/xw_fbbm/,,医保基金监管举报投诉渠道与受理范围一般包括哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,pl_glm_47,,,glm_glm-4_7_auto,medium,,ps-009,medium
